canonicalName	genus	obs_FI	obs_NO	genusKey	speciesKey	count_FI_60N	count_NO_60N	count_FI_66N	count_NO_66N
urocystis eranthidis	urocystis	27	7	2556683	5250144	27	7	0	7
urocystis fischeri	urocystis	34	33	2556683	5250097	11	13	4	11
urocystis irregularis	urocystis	0	57	2556683	5250142	0	21	0	2
urocystis johansonii	urocystis	12	9	2556683	5467434	6	2	4	2
urocystis junci	urocystis	25	11	2556683	5250136	14	3	0	3
urocystis kmetiana	urocystis	14	1	2556683	5250224	3	1	0	0
urocystis lagerheimii	urocystis	2	0	2556683	6016914	1	0	0	0
urocystis littoralis	urocystis	0	12	2556683	5467413	0	3	0	3
urocystis macrospora	urocystis	14	3	2556683	9657278	2	0	0	0
urocystis melicae	urocystis	2	9	2556683	5250127	2	3	1	3
urocystis nivalis	urocystis	11	4	2556683	5467396	6	0	6	0
urocystis occulta	urocystis	51	4	2556683	5250215	23	1	0	1
urocystis paridis	urocystis	9	0	2556683	5250220	1	0	0	0
urocystis poae	urocystis	36	0	2556683	5250202	18	0	0	0
urocystis ranunculi	urocystis	71	8	2556683	5250155	36	2	1	1
urocystis ranunculi-auricomi	urocystis	93	25	2556683	5467467	39	7	0	7
urocystis rigida	urocystis	9	0	2556683	5467444	3	0	3	0
urocystis roivainenii	urocystis	18	1	2556683	5250209	10	0	9	0
urocystis sorosporioides	urocystis	14	15	2556683	8066670	4	7	4	4
urocystis syncocca	urocystis	37	7	2556683	5250132	14	3	0	0
urocystis tessellata	urocystis	9	1	2556683	5467384	4	0	0	0
urocystis tothii	urocystis	2	0	2556683	7910211	2	0	0	0
urocystis trientalis	urocystis	171	26	2556683	5250114	94	12	0	5
urocystis trillii	urocystis	0	3	2556683	5467409	0	0	0	0
urocystis ulei	urocystis	45	3	2556683	5250193	30	0	1	0
urocystis violae	urocystis	13	0	2556683	8229215	5	0	0	0
urodiaspis stammeri	urodiaspis	0	1	4406451	4549427	0	1	0	1
urodiaspis tecta	urodiaspis	124	14	4406451	4549423	85	11	8	11
uroglenopsis americana	uroglenopsis	147	89	7705388	3194298	114	11	0	1
uroglenopsis turfosa	uroglenopsis	0	5	7705388	6539156	0	0	0	0
uroleucon achilleae	uroleucon	1	10	2070443	2070459	1	7	0	0
uroleucon campanulae	uroleucon	1	4	2070443	2070629	0	3	0	0
uroleucon cichorii	uroleucon	2	23	2070443	2070705	0	18	0	0
uroleucon cirsii	uroleucon	0	3	2070443	2070841	0	0	0	0
uroleucon erigeronense	uroleucon	4	0	2070443	2070692	2	0	0	0
uroleucon hypochoeridis	uroleucon	0	11	2070443	2070739	0	2	0	0
uroleucon inulicola	uroleucon	7	0	2070443	2070585	7	0	0	0
uroleucon jaceae	uroleucon	1	14	2070443	2070648	1	1	0	0
uroleucon kikioense	uroleucon	0	9	2070443	2070837	0	0	0	0
uroleucon murale	uroleucon	4	0	2070443	2070473	3	0	0	0
uroleucon obscurum	uroleucon	1	11	2070443	2070855	0	3	0	0
uroleucon rapunculoidis	uroleucon	0	3	2070443	2070808	0	0	0	0
uroleucon riparium	uroleucon	1	2	2070443	2070561	0	2	0	0
uroleucon simile	uroleucon	1	4	2070443	2070551	0	2	0	1
uroleucon solidaginis	uroleucon	5	18	2070443	2070619	4	8	3	4
uroleucon sonchi	uroleucon	3	2	2070443	2070752	2	0	0	0
uroleucon tanaceti	uroleucon	2	9	2070443	2070504	1	1	0	0
uroleucon taraxaci	uroleucon	1	42	2070443	2070578	1	31	0	4
uroleucon telekiae	uroleucon	0	4	2070443	2070707	0	0	0	0
uroleucon tussilaginis	uroleucon	0	2	2070443	2070830	0	1	0	0
uromunna petiti	uromunna	0	3	2213943	2213964	0	2	0	2
uromyces acetosae	uromyces	34	115	2513550	2515827	19	72	15	25
uromyces aconiti-lycoctoni	uromyces	1	229	2513550	2515716	0	141	0	17
uromyces airae-flexuosae	uromyces	60	290	2513550	2515599	26	147	3	20
uromyces alchemillae	uromyces	13	0	2513550	9415009	4	0	2	0
uromyces allii-sibirici	uromyces	0	1	2513550	2516057	0	1	0	1
uromyces ambiguus	uromyces	3	0	2513550	2515273	0	0	0	0
uromyces anthyllidis	uromyces	9	130	2513550	8375625	4	53	0	4
uromyces appendiculatus	uromyces	3	6	2513550	8101103	2	0	0	0
uromyces armeriae	uromyces	6	61	2513550	2515869	2	12	0	0
uromyces behenis	uromyces	48	72	2513550	2515821	22	38	0	5
uromyces betae	uromyces	0	4	2513550	7358215	0	0	0	0
uromyces bifrons	uromyces	1	14	2513550	12257813	0	0	0	0
uromyces carneus	uromyces	29	41	2513550	2515853	5	24	5	11
uromyces cristatus	uromyces	55	19	2513550	3380672	23	2	0	0
uromyces dactylidis	uromyces	330	917	2513550	8208889	149	364	2	59
uromyces dianthi	uromyces	11	20	2513550	2515591	4	6	0	1
uromyces ervi	uromyces	11	3	2513550	2515738	5	0	0	0
uromyces euphorbiae-corniculati	uromyces	24	3	2513550	8165059	11	0	0	0
uromyces fabae	uromyces	34	0	2513550	7687941	28	0	0	0
uromyces fallens	uromyces	50	60	2513550	2515900	30	22	0	3
uromyces ficariae	uromyces	31	100	2513550	2516019	9	18	0	0
uromyces gageae	uromyces	53	61	2513550	2515981	30	7	0	0
uromyces genistae	uromyces	0	8	2513550	7239330	0	1	0	0
uromyces gentianae	uromyces	0	3	2513550	2515675	0	0	0	0
uromyces geranii	uromyces	120	544	2513550	7367354	55	343	6	105
uromyces inaequialtus	uromyces	68	32	2513550	2516051	33	6	0	0
uromyces junci	uromyces	2	0	2513550	8404436	1	0	0	0
uromyces lapponicus	uromyces	82	133	2513550	7239419	49	65	48	46
uromyces lineolatus	uromyces	28	27	2513550	2515790	10	0	0	0
uromyces lupinicola	uromyces	16	0	2513550	2516031	8	0	0	0
uromyces minor	uromyces	56	2	2513550	2515802	22	0	0	0
uromyces nerviphilus	uromyces	19	1	2513550	2515732	7	0	0	0
uromyces onobrychidis	uromyces	2	0	2513550	7670431	2	0	0	0
uromyces orobi-tuberosi	uromyces	24	0	2513550	3380656	9	0	0	0
uromyces phacae-frigidae	uromyces	3	132	2513550	3381309	1	56	1	4
uromyces pisi-sativi	uromyces	182	80	2513550	2515938	87	18	0	0
uromyces polygoni-avicularis	uromyces	156	332	2513550	7548725	77	143	6	42
uromyces pratensis	uromyces	48	0	2513550	3381062	37	0	2	0
uromyces rumicis	uromyces	50	167	2513550	2515881	26	60	0	0
uromyces scrophulariae	uromyces	52	41	2513550	7625597	23	4	0	0
uromyces solidaginis	uromyces	34	8	2513550	8304884	14	1	8	0
uromyces sommerfeltii	uromyces	119	223	2513550	2515970	68	170	36	79
uromyces splendens	uromyces	0	24	2513550	3381463	0	13	0	0
uromyces striatus	uromyces	28	1	2513550	7986377	12	0	0	0
uromyces trifolii	uromyces	47	257	2513550	8399449	13	143	0	31
uromyces trifolii-repentis	uromyces	111	137	2513550	2515896	66	60	1	6
uromyces valerianae	uromyces	50	199	2513550	2515908	27	67	0	4
uromyces veratri	uromyces	0	2	2513550	7239373	0	1	0	1
uromyces verruculosus	uromyces	4	0	2513550	8078490	0	3	0	0
uromyces vestergrenii	uromyces	0	4	2513550	7832652	0	3	0	0
uromyces viciae-fabae	uromyces	466	595	2513550	3381094	222	137	2	7
uromystrum affine	uromystrum	0	37	4637732	8539057	0	0	0	0
uronema elongatum	uronema	0	4	9527010	5271520	0	0	0	0
uronema marinum	uronema	4	0	9527010	2639786	4	0	0	1
uronychia multicirrus	uronychia	0	3	7391440	8242567	0	0	0	0
uroobovella difoveolata	uroobovella	36	0	4406409	4549445	36	0	0	0
uroobovella fimicola	uroobovella	21	0	4406409	4549467	19	0	0	0
uroobovella flagelliger	uroobovella	8	0	4406409	4549448	8	0	1	0
uroobovella fracta	uroobovella	2	0	4406409	4549471	2	0	0	0
uroobovella kneissli	uroobovella	2	0	4406409	4549435	2	0	0	0
uroobovella marginata	uroobovella	17	0	4406409	4549455	16	0	1	0
uroobovella mrciaki	uroobovella	3	0	4406409	6889926	3	0	0	0
uroobovella nova	uroobovella	6	0	4406409	4549459	6	0	0	0
uroobovella obovata	uroobovella	56	0	4406409	4549440	25	0	1	0
uroobovella pulchella	uroobovella	37	3	4406409	4549462	25	0	1	0
uroobovella pyriformis	uroobovella	43	0	4406409	4549443	37	0	0	0
uroobovella varians	uroobovella	9	0	4406409	4549429	8	0	0	0
uroobovella vinicolora	uroobovella	39	1	4406409	4549450	35	0	5	0
urophora aprica	urophora	15	0	1523805	5088048	12	0	0	0
urophora cardui	urophora	229	47	1523805	5088031	225	0	0	0
urophora cuspidata	urophora	52	32	1523805	5088129	52	9	0	0
urophora jaceana	urophora	269	127	1523805	5088073	254	7	1	0
urophora quadrifasciata	urophora	6	0	1523805	5088153	6	0	0	0
urophora solstitialis	urophora	40	1	1523805	5088030	32	0	21	0
urophora stigma	urophora	80	0	1523805	5088042	75	0	1	0
urophora stylata	urophora	99	58	1523805	5088028	80	20	0	0
uropoda hamulifera	uropoda	45	0	2188216	4549720	20	0	0	0
uropoda minima	uropoda	37	7	2188216	4549554	16	0	0	0
uropoda misella	uropoda	0	5	2188216	4549538	0	4	0	4
uropoda orbicularis	uropoda	123	2	2188216	4549547	91	0	0	0
uropoda repleta	uropoda	18	7	2188216	6889406	4	7	0	7
uropoda undulata	uropoda	10	0	2188216	4549718	9	0	0	0
uropoda ventricosa	uropoda	5	0	2188216	6889410	5	0	0	0
urosalpinx cinerea	urosalpinx	0	4	2304409	2304415	0	4	0	4
uroseius acuminatus	uroseius	5	0	4406391	4549743	5	0	0	0
uroseius hunzikeri	uroseius	2	0	4406391	4549745	2	0	0	0
uroseius infirmus	uroseius	12	0	4406391	4549734	7	0	0	0
urosolenia longiseta	urosolenia	10	105	3194234	3194241	10	18	0	7
urospermum dalechampii	urospermum	0	7	3096621	3096622	0	7	0	0
urospora ovalis	urospora	2	2	2645261	7504811	2	2	0	0
urospora penicilliformis	urospora	30	46	9509664	5273228	28	21	0	12
urospora wormskioldii	urospora	0	43	9509664	5273245	0	0	0	0
urostyla grandis	urostyla	1	26	3204810	7680285	1	26	0	0
urothoe bairdii	urothoe	0	14	2216083	6464932	0	3	0	0
urothoe elegans	urothoe	0	10644	2216083	2216088	0	6121	0	1951
ursus arctos	ursus	858	15351	2433406	2433433	793	14974	75	1631
ursus maritimus	ursus	0	835	2433406	2433451	0	13	0	11
urtica aspera	urtica	268	136	2984391	5671263	268	136	0	136
urtica cannabina	urtica	0	8	2984391	5670989	0	8	0	0
urtica dioica	urtica	36760	27096	2984391	7960979	35935	12713	1774	2193
urtica ferox	urtica	0	7	2984391	5670293	0	7	0	0
urtica galeopsifolia	urtica	0	7	2984391	5670219	0	7	0	0
urtica gracilis	urtica	0	9	2984391	6414539	0	5	0	3
urtica pilulifera	urtica	6	15	2984391	5670646	5	14	0	0
urtica subinermis	urtica	134	2	2984391	5670031	130	0	2	0
urtica thunbergiana	urtica	0	5	2984391	5669945	0	5	0	0
urtica urens	urtica	1962	1412	2984391	5361815	1839	536	57	136
urticina crassicornis	urticina	0	67	2256124	2256789	0	32	0	28
urticina eques	urticina	0	152	2256124	4339145	0	118	0	84
urticina felina	urticina	0	537	2256124	2256780	0	234	0	124
urticina tuberculata	urticina	0	8	2256124	4339147	0	3	0	0
urytalpa dorsalis	urytalpa	13	473	1564333	6098633	13	276	0	27
urytalpa galdes	urytalpa	18	0	1564333	8081041	18	0	18	0
urytalpa macrocera	urytalpa	15	88	1564333	4521641	15	87	10	49
urytalpa trivittata	urytalpa	15	30	1564333	4521640	15	30	13	14
uschakovia gorbunovi	uschakovia	0	5	1006043	1006044	0	5	0	5
usnea barbata	usnea	322	166	2605982	7247607	267	89	18	3
usnea chaetophora	usnea	46	23	2605982	2605986	44	3	1	0
usnea cirrosa	usnea	0	2	2605982	2606053	0	2	0	0
usnea cornuta	usnea	0	262	2605982	7407993	0	36	0	0
usnea cylindrica	usnea	1	23	2605982	8619622	1	22	0	0
usnea dasopoga	usnea	602	4413	2605982	10875145	560	2129	26	93
usnea dasypoga	usnea	118	143	2605982	9329610	37	26	1	0
usnea diplotypus	usnea	4	7	2605982	2606076	0	1	0	0
usnea filipendula	usnea	47	1053	2605982	2606006	27	325	12	2
usnea flammea	usnea	0	629	2605982	2606087	0	160	0	0
usnea florida	usnea	4	476	2605982	2606038	1	6	0	1
usnea fragilescens	usnea	0	235	2605982	2606138	0	67	0	0
usnea fulvoreagens	usnea	94	1	2605982	8396237	84	1	1	0
usnea glabrata	usnea	55	22	2605982	2606099	42	21	3	0
usnea glabrescens	usnea	292	249	2605982	2606045	230	176	8	2
usnea hirta	usnea	741	1064	2605982	2606030	585	484	10	18
usnea lapponica	usnea	56	387	2605982	2606024	10	325	2	54
usnea perplexans	usnea	151	1	2605982	2605985	149	1	27	0
usnea plicata	usnea	4	0	2605982	7247913	0	0	0	0
usnea prostrata	usnea	0	2	2605982	8386257	0	1	0	0
usnea silesiaca	usnea	0	73	2605982	2606082	0	16	0	0
usnea sphacelata	usnea	0	8	2605982	3410472	0	0	0	0
usnea subflorida	usnea	0	3	2605982	3410558	0	1	0	0
usnea subfloridana	usnea	300	2061	2605982	2606023	236	1133	11	262
usnea substerilis	usnea	10	119	2605982	2606104	2	91	0	23
usnea wasmuthii	usnea	34	67	2605982	7759954	32	30	1	0
usnocetraria oakesiana	usnocetraria	0	96	5896981	8332598	0	92	0	0
ussurites spetsbergensis	ussurites	0	3	4622317	8697132	0	0	0	0
ustanciosporium gigantosporum	ustanciosporium	35	14	2556904	2557177	14	4	0	0
ustanciosporium majus	ustanciosporium	34	0	2556904	2557160	7	0	0	0
ustanciosporium montagnei	ustanciosporium	3	2	2556904	2557181	1	1	0	1
ustilago agropyri	ustilago	0	1	2513349	2557500	0	1	0	1
ustilago alopecurivora	ustilago	12	0	2513349	3369918	4	0	0	0
ustilago arctagrostidis	ustilago	18	0	2513349	3369499	6	0	0	0
ustilago avenae	ustilago	57	13	2513349	2557445	32	2	1	0
ustilago bromi-mollis	ustilago	5	0	2513349	3369911	0	0	0	0
ustilago bullata	ustilago	82	0	2513349	2557547	67	0	0	0
ustilago calamagrostidis	ustilago	70	0	2513349	6016910	18	0	7	0
ustilago carnea	ustilago	40	1	2513349	3369963	23	0	0	0
ustilago corcontica	ustilago	39	6	2513349	2557502	13	6	6	4
ustilago cordai	ustilago	10	0	2513349	3370127	2	0	0	0
ustilago echinata	ustilago	49	0	2513349	2557444	33	0	8	0
ustilago festucarum	ustilago	21	0	2513349	3370079	6	0	0	0
ustilago filiformis	ustilago	173	8	2513349	2557467	97	1	0	0
ustilago grandis	ustilago	170	0	2513349	2557554	102	0	0	0
ustilago hordei	ustilago	45	9	2513349	2557530	19	1	0	0
ustilago hypodytes	ustilago	7	2	2513349	9353622	4	0	0	0
ustilago kairamoi	ustilago	24	0	2513349	3369662	2	0	0	0
ustilago maydis	ustilago	1	1	2513349	8092646	1	0	0	0
ustilago milii	ustilago	7	0	2513349	3369570	0	0	0	0
ustilago nuda	ustilago	33	6	2513349	7238892	17	0	1	0
ustilago nunavutica	ustilago	1	9	2513349	7632850	1	9	0	9
ustilago ornithogali	ustilago	0	1	2513349	2556672	2	2	0	0
ustilago pinguiculae	ustilago	20	21	2513349	8293100	5	5	5	5
ustilago pustulata	ustilago	9	5	2513349	7504611	2	3	1	2
ustilago scrobiculata	ustilago	31	1	2513349	3370028	21	1	0	1
ustilago scutulata	ustilago	14	0	2513349	3369693	8	0	0	0
ustilago segetum	ustilago	5	0	2513349	2557503	3	0	0	0
ustilago serpens	ustilago	35	3	2513349	2557482	19	1	0	0
ustilago striiformis	ustilago	204	15	2513349	2557559	104	2	5	1
ustilago tragopogi	ustilago	3	0	2513349	9608397	3	0	0	0
ustilago tritici	ustilago	44	3	2513349	2557496	23	2	0	0
ustilago utriculosa	ustilago	24	12	2513349	2556358	14	2	0	2
ustilentyloma brefeldii	ustilentyloma	17	0	2556373	2556374	14	0	0	0
ustilentyloma fluitans	ustilentyloma	14	0	2556373	2556376	8	0	0	0
ustilentyloma graminis	ustilentyloma	16	0	2556373	9760794	16	0	0	0
ute glabra	ute	0	3	7673043	5180559	0	0	0	0
ute gladiata	ute	0	26	7673043	5180557	0	23	0	6
utelga pseudoheinckei	utelga	0	7	2502183	2502192	0	1	0	0
utetes aemulus	utetes	2	0	1254983	1255086	2	0	0	0
utetes caudatus	utetes	2	1	1254983	1255134	2	0	0	0
utetes coracinus	utetes	2	0	1254983	1254993	2	0	0	0
utetes fulvicollis	utetes	2	0	1254983	1255112	2	0	0	0
utetes posticatae	utetes	2	0	1254983	1255022	2	0	0	0
utetes rotundiventris	utetes	2	0	1254983	1255005	1	0	0	0
utetes ruficeps	utetes	4	0	1254983	1255076	4	0	0	0
utetes trisulcus	utetes	2	1	1254983	1254995	2	0	0	0
utetes truncatus	utetes	2	0	1254983	1255147	2	0	0	0
utetes zelotes	utetes	2	0	1254983	1255078	2	0	0	0
utetheisa pulchella	utetheisa	1	3	1803137	1803163	1	0	0	0
utricularia australis	utricularia	14	94	3172398	7297904	3	20	0	0
utricularia intermedia	utricularia	5246	2604	3172398	3172413	5143	1301	1271	62
utricularia macrorhiza	utricularia	3	1	3172398	3172425	2	0	0	0
utricularia minor	utricularia	2827	2632	3172398	3172414	2755	1300	799	328
utricularia neglecta	utricularia	185	0	3172398	4088311	163	0	0	0
utricularia ochroleuca	utricularia	313	1135	3172398	3172429	302	692	118	30
utricularia vulgaris	utricularia	4801	1909	3172398	3172427	4708	969	817	222
uvigerina mediterranea	uvigerina	0	467	8059326	8237567	0	105	0	18
uvigerina peregrina	uvigerina	0	28	8059326	7519513	0	9	0	0
uvigerina pygmaea	uvigerina	0	17	8059326	7962779	0	8	0	0
uvigerina tenuipustulata	uvigerina	0	3	8059326	8951675	0	3	0	0
uvigerina venusta	uvigerina	0	4	8059326	9499688	0	4	0	0
uvularia grandiflora	uvularia	0	18	2740309	2740310	0	18	0	0
uvularia perfoliata	uvularia	0	8	2740309	2740329	0	8	0	0
vacciniina optilete	vacciniina	21605	2189	1922918	1922937	21219	1475	4413	693
vaccinium corymbosum	vaccinium	6	13	2882813	2882849	5	6	0	0
vaccinium gaultherioides	vaccinium	0	37	2882813	4172817	0	34	0	28
vaccinium macrocarpon	vaccinium	2	5	2882813	2882841	1	4	0	0
vaccinium microcarpum	vaccinium	10580	6343	2882813	8344892	10503	5264	5648	1472
vaccinium myrtilloides	vaccinium	0	2	2882813	2882880	0	1	0	0
vaccinium myrtillus	vaccinium	84037	74401	2882813	2882833	82423	41502	15344	8641
vaccinium oxycoccos	vaccinium	18861	9702	2882813	2882940	18522	2986	2891	180
vaccinium uliginosum	vaccinium	49027	44939	2882813	8073364	48258	28074	16702	7421
vaccinium vitis	vaccinium	0	1181	2882813	10836242	0	712	0	0
vaccinium vitis-idaea	vaccinium	82999	61421	2882813	2882835	81047	36547	18311	8844
vaginulina linearis	vaginulina	0	4	8221635	4919502	0	0	0	0
vaginulina spinigera	vaginulina	0	4	8221635	7400476	0	2	0	0
vaginulinopsis reniformis	vaginulinopsis	0	3	7684654	7417491	0	3	0	0
vahliella atlantica	vahliella	0	6	2601230	3283292	0	1	0	0
vahliella hookerioides	vahliella	0	8	2601230	2601236	0	1	0	1
vahliella leucophaea	vahliella	298	994	2601230	2601231	247	669	99	104
vahlodea atropurpurea	vahlodea	3214	3159	6432687	2705701	3167	2008	3166	562
vaillantella maassi	vaillantella	0	1	2358662	2358663	0	1	0	1
valdariops eichwaldi	valdariops	0	10	4667140	8516005	0	1	0	0
valdensinia heterodoxa	valdensinia	404	3	2583385	2583386	395	1	0	0
valenzuela atricornis	valenzuela	18	46	1031708	1031715	18	0	0	0
valenzuela burmeisteri	valenzuela	261	1398	1031708	1031724	259	444	36	19
valenzuela despaxi	valenzuela	42	1014	1031708	4395915	42	610	15	42
valenzuela flavidus	valenzuela	660	2147	1031708	1031710	658	619	23	66
valenzuela gynapterus	valenzuela	93	226	1031708	4395918	92	87	14	14
valenzuela piceus	valenzuela	78	372	1031708	4395849	78	89	4	1
valeriana crispa	valeriana	2	1	2888741	7937900	0	0	0	0
valeriana dioica	valeriana	1	65	2888741	2888762	0	24	0	5
valeriana excelsa	valeriana	15211	17519	2888741	8188719	14726	9531	1061	2253
valeriana jatamansi	valeriana	1	1	2888741	8213018	0	1	0	0
valeriana montana	valeriana	0	2	2888741	7735944	0	2	0	0
valeriana officinalis	valeriana	4857	689	2888741	2888763	4628	207	6	22
valeriana phu	valeriana	0	6	2888741	8201823	0	6	0	0
valeriana sambucifolia	valeriana	147	12153	2888741	8063871	0	8822	0	2069
valeriana tripteris	valeriana	0	2	2888741	7298997	0	2	0	0
valeriana tuberosa	valeriana	0	2	2888741	4096119	0	2	0	0
valerianella carinata	valerianella	0	2	2888767	2888769	0	1	0	0
valerianella dentata	valerianella	3	14	2888767	2888789	3	3	0	0
valerianella eriocarpa	valerianella	0	2	2888767	2888773	0	1	0	0
valerianella locusta	valerianella	85	600	2888767	2888778	20	11	0	0
valerianella rimosa	valerianella	6	3	2888767	4095539	2	0	0	0
valgothrombium alpinum	valgothrombium	0	2	4406255	4540740	0	1	0	0
valgothrombium confusum	valgothrombium	1	2	4406255	4540741	1	1	0	0
valgothrombium mariae	valgothrombium	0	2	4406255	7426675	0	2	0	0
valgothrombium valgum	valgothrombium	2	0	4406255	4540748	2	0	0	0
valhalloceras floweri	valhalloceras	0	9	4625171	4946597	0	0	0	0
vallonia costata	vallonia	920	150	2296006	2296011	872	47	3	16
vallonia excentrica	vallonia	23	55	2296006	2296007	21	1	0	0
vallonia pulchella	vallonia	1076	111	2296006	2296010	500	31	11	9
valsa abietis	valsa	6	0	2565690	5252674	73	16	2	2
valsa germanica	valsa	2	1	2565690	5252636	2	1	0	0
valsa pini	valsa	34	6	2565690	5252635	32	3	1	1
valsa ribesia	valsa	4	1	2565690	5482103	3	0	0	0
valsa salicina	valsa	44	40	2565690	9126173	43	21	6	8
valsaria anserina	valsaria	0	5	8921566	2567173	0	0	0	0
valsaria fennica	valsaria	1	1	2562884	3446984	0	1	0	1
valsaria insitiva	valsaria	7	14	8921566	9190115	5	2	0	2
valsaria microspora	valsaria	0	4	8921566	3446991	0	0	0	0
valsella adhaerens	valsella	1	2	2566353	5252744	1	0	1	0
valvata cristata	valvata	173	310	1434828	4358714	170	162	14	0
valvata macrostoma	valvata	351	0	1434828	8252699	347	0	89	0
valvata piscinalis	valvata	900	399	1434828	2298076	892	282	122	55
valvata sibirica	valvata	96	23	1434828	4358712	96	20	87	18
valvulina austriaca	valvulina	0	5	8279519	9040741	0	0	0	0
valvulineria minuta	valvulineria	0	59	7698234	3211371	0	0	0	0
vampirovibrio chlorellavorus	vampirovibrio	15	0	3220684	11113427	15	0	0	0
vanbenedenia kroeyeri	vanbenedenia	0	6	4329325	9014448	0	2	0	1
vancouveria hexandra	vancouveria	0	5	3033921	5371716	0	0	0	0
vandijckomycella snoekiae	vandijckomycella	0	5	10725558	10717702	0	5	0	5
vanellus cinereus	vanellus	0	118	3242344	5229145	0	0	0	0
vanellus gregarius	vanellus	225	159	3242344	5229138	220	129	41	58
vanellus leucurus	vanellus	170	229	3242344	5229147	165	162	41	70
vanellus spinosus	vanellus	148	159	3242344	5229142	145	129	41	58
vanellus vanellus	vanellus	125185	275094	3242344	2480242	120634	93609	2352	11635
vanessa atalanta	vanessa	51686	20921	1898261	1898286	48511	9759	553	1496
vanessa cardui	vanessa	26574	8727	1898261	4299368	25708	2987	725	439
vanhornia leileri	vanhornia	11	0	1403446	4502679	11	0	0	0
vanilla planifolia	vanilla	0	2	2743233	2803398	0	2	0	0
vankya heufleri	vankya	2	0	2556666	2556667	2	0	0	0
vankya ornithogali	vankya	39	14	2556666	2556669	18	3	0	0
vanrija humicola	vanrija	190	0	2518396	2518521	190	0	0	0
vararia gallica	vararia	0	4	2552721	2552768	0	0	0	0
vararia investiens	vararia	66	28	2552721	2552740	62	13	11	6
vararia ochroleuca	vararia	6	0	2552721	2552738	3	0	0	0
vararia racemosa	vararia	4	0	2552721	2552730	4	0	0	0
varestrongylus alces	varestrongylus	2	18	2283503	4558985	1	0	0	0
varestrongylus capreoli	varestrongylus	0	11	2283503	4558982	0	0	0	0
vargula norvegica	vargula	0	6119	1030743	1030744	0	5974	0	4195
varicellaria hemisphaerica	varicellaria	43	252	3269466	7186801	42	84	0	0
varicellaria lactea	varicellaria	19	261	3269466	8610350	11	124	11	25
varicellaria microsticta	varicellaria	3	0	3269466	5473568	1	0	1	0
varicellaria rhodocarpa	varicellaria	70	285	3269466	7732172	38	177	11	68
varicellaria velata	varicellaria	1	1	3269466	7186800	0	1	0	1
varicorbula gibba	varicorbula	0	6546	2288890	2288891	0	4309	0	341
varicosporium elodeae	varicosporium	7	5	2582954	2582956	7	3	0	3
variibacter gotjawalensis	variibacter	20	0	7766967	7731188	20	0	0	0
variimorda villosa	variimorda	51	1	4406173	4456515	51	1	0	0
variospora aurantia	variospora	0	3	8618323	8276825	0	0	0	0
variospora dolomiticola	variospora	0	55	8618323	8491396	0	1	0	0
variospora flavescens	variospora	0	73	8618323	8104050	0	2	0	1
variospora paulii	variospora	0	3	8618323	8579798	0	0	0	0
variospora thallincola	variospora	9	87	8618323	7859573	2	19	0	2
varroa jacobsoni	varroa	2	0	2188248	4549071	2	0	0	0
varvia breviceps	varvia	0	7	4635398	9429302	0	0	0	0
vasconcellea quercifolia	vasconcellea	0	7	7106306	3838736	0	7	0	0
vaucheria arrhyncha	vaucheria	4	0	3201037	5423797	0	0	0	0
vaucheria bursata	vaucheria	0	10	3201037	5423845	0	0	0	0
vaucheria coronata	vaucheria	0	9	3201037	5423825	0	0	0	0
vaucheria geminata	vaucheria	0	5	3201037	5423788	0	2	0	1
vaucheria lii	vaucheria	154	0	3201037	5423794	154	0	0	0
vaucheria litorea	vaucheria	17	0	3201037	5423813	17	0	0	0
vaucheria orthocarpa	vaucheria	4	0	3201037	5707454	0	0	0	0
vaucheria sessilis	vaucheria	2	10	3201037	5423789	0	0	0	0
vaucheria terrestris	vaucheria	4	4	3201037	8299209	4	2	0	0
vaunthompsonia cristata	vaunthompsonia	0	2	2215217	2215218	0	2	0	0
veigaia cerva	veigaia	11	15	4406135	4548740	10	5	0	4
veigaia decurtata	veigaia	0	2	4406135	8606651	0	2	0	2
veigaia exigua	veigaia	6	1	4406135	4548720	6	1	0	1
veigaia kochi	veigaia	21	27	4406135	4548724	17	19	3	12
veigaia nemorensis	veigaia	41	33	4406135	4548736	39	18	1	17
veigaia planicola	veigaia	1	6	4406135	4548727	0	6	0	6
veigaia sibiriba	veigaia	2	0	4406135	12207573	2	0	2	0
veigaia sibirica	veigaia	0	4	4406135	4548729	0	4	0	4
veigaia transisalae	veigaia	8	16	4406135	4548747	7	9	1	5
veillonella parvula	veillonella	0	1	3226335	10847322	0	1	0	1
vejdovskya ignava	vejdovskya	5	0	2503027	2503030	0	0	0	0
vejdovskya pellucida	vejdovskya	5	0	2503027	2503031	0	0	0	0
vejdovskyella comata	vejdovskyella	424	60	9571446	2308031	415	40	33	8
velella velella	velella	0	29	2265791	2265793	0	15	0	1
veleroninoides scitulus	veleroninoides	0	20	4381217	6534362	0	20	0	0
velia caprai	velia	0	172	2020395	4485351	0	34	0	0
velia saulii	velia	204	103	2020395	4485339	202	81	0	0
vellamo oandoensis	vellamo	0	7	8053510	8586241	0	0	0	0
velutarina juniperi	velutarina	0	13	2582033	2582034	0	11	0	0
velutarina rufo-olivacea	velutarina	8	8	2582033	2582036	8	3	0	1
veluticeps abietina	veluticeps	426	899	2520070	2553494	403	725	236	22
veluticeps fimbriata	veluticeps	2	0	2520070	2553525	2	0	0	0
velutina plicatilis	velutina	0	33	2299228	2299233	0	25	0	23
